Id,DayOfWeek__c,DayOrder,EndTime__c,Name,Office__c,OfficeCode__c,PrimaryGroup__c,Route__c,SecondaryGroup__c,Sequence__c,ShiftPatternId,ShiftTemplateId,StartTime__c,TertiaryGroup__c,Type__c,WeekOfMonth__c,PrimaryGroup__r.Name,SecondaryGroup__r.Name,ShiftPattern.Name,ShiftTemplate.Name,TertiaryGroup__r.Name
1w2DO0000004MIyYAM,6,1,08:00:00.000Z,SPE-0490,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000H5sWYAS,"<a href=""/0HhDO000000LJkk"" target=""_self"">CDH03</a>",1crDO000000GnlzYAC,34,1w1DO0000004MgMYAU,0iJDO0000004DBb2AM,08:00:00.000Z,1crDO000000H4mnYAC,Temporary,4,Weekend Fri-Sat-Sun,Mechanic2 OTIS-C333333,CDH03- Base Day,08:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004MIzYAM,2,1,16:00:00.000Z,SPE-0491,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000LJkk"" target=""_self"">CDH03</a>",1crDO000000GnlzYAC,7,1w1DO0000004MgMYAU,0iJDO0000004DBa2AM,08:00:00.000Z,1crDO000000H4mnYAC,Permanent,,Mechanic1 OTIS-N004111,Mechanic2 OTIS-C333333,CDH03- Base Day,08:00 to 16:00,Mechanic3 OTIS-C006847
1w2DO0000004MJ0YAM,3,1,16:00:00.000Z,SPE-0492,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000LJkk"" target=""_self"">CDH03</a>",1crDO000000GnlzYAC,13,1w1DO0000004MgMYAU,0iJDO0000004DBa2AM,08:00:00.000Z,1crDO000000H4mnYAC,Permanent,,Mechanic1 OTIS-N004111,Mechanic2 OTIS-C333333,CDH03- Base Day,08:00 to 16:00,Mechanic3 OTIS-C006847
1w2DO0000004MJ1YAM,5,1,16:00:00.000Z,SPE-0493,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000LJkk"" target=""_self"">CDH03</a>",1crDO000000GnlzYAC,25,1w1DO0000004MgMYAU,0iJDO0000004DBa2AM,08:00:00.000Z,1crDO000000H4mnYAC,Permanent,,Mechanic1 OTIS-N004111,Mechanic2 OTIS-C333333,CDH03- Base Day,08:00 to 16:00,Mechanic3 OTIS-C006847
1w2DO0000004MJ2YAM,2,1,08:00:00.000Z,SPE-0494,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000LJkk"" target=""_self"">CDH03</a>",1crDO000000GnlzYAC,9,1w1DO0000004MgMYAU,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Temporary,2,WeekNight Overtime Coverage,Mechanic2 OTIS-C333333,CDH03- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004MJ3YAM,2,1,08:00:00.000Z,SPE-0495,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000LJkk"" target=""_self"">CDH03</a>",1crDO000000GnlzYAC,12,1w1DO0000004MgMYAU,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Temporary,5,WeekNight Overtime Coverage,Mechanic2 OTIS-C333333,CDH03- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004MJ4YAM,4,1,08:00:00.000Z,SPE-0496,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000LJkk"" target=""_self"">CDH03</a>",1crDO000000GnlzYAC,21,1w1DO0000004MgMYAU,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Temporary,2,WeekNight Overtime Coverage,Mechanic2 OTIS-C333333,CDH03- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004MJ5YAM,1,1,08:00:00.000Z,SPE-0497,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000LJkk"" target=""_self"">CDH03</a>",1crDO000000GnlzYAC,4,1w1DO0000004MgMYAU,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Temporary,3,WeekNight Overtime Coverage,Mechanic2 OTIS-C333333,CDH03- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004MJ6YAM,1,1,08:00:00.000Z,SPE-0498,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000LJkk"" target=""_self"">CDH03</a>",1crDO000000GnlzYAC,6,1w1DO0000004MgMYAU,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Temporary,5,WeekNight Overtime Coverage,Mechanic2 OTIS-C333333,CDH03- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004MJ7YAM,3,1,08:00:00.000Z,SPE-0499,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000LJkk"" target=""_self"">CDH03</a>",1crDO000000GnlzYAC,17,1w1DO0000004MgMYAU,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Temporary,4,WeekNight Overtime Coverage,Mechanic2 OTIS-C333333,CDH03- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004MJ8YAM,4,1,08:00:00.000Z,SPE-0500,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000LJkk"" target=""_self"">CDH03</a>",1crDO000000GnlzYAC,23,1w1DO0000004MgMYAU,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Temporary,4,WeekNight Overtime Coverage,Mechanic2 OTIS-C333333,CDH03- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004MJ9YAM,7,1,08:00:00.000Z,SPE-0501,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000H5sWYAS,"<a href=""/0HhDO000000LJkk"" target=""_self"">CDH03</a>",1crDO000000GnlzYAC,36,1w1DO0000004MgMYAU,0iJDO0000004DBb2AM,08:00:00.000Z,1crDO000000H4mnYAC,Temporary,1,Weekend Fri-Sat-Sun,Mechanic2 OTIS-C333333,CDH03- Base Day,08:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004MJAYA2,6,1,08:00:00.000Z,SPE-0502,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000H5sWYAS,"<a href=""/0HhDO000000LJkk"" target=""_self"">CDH03</a>",1crDO000000GnlzYAC,32,1w1DO0000004MgMYAU,0iJDO0000004DBb2AM,08:00:00.000Z,1crDO000000H4mnYAC,Temporary,2,Weekend Fri-Sat-Sun,Mechanic2 OTIS-C333333,CDH03- Base Day,08:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004MJBYA2,6,1,08:00:00.000Z,SPE-0503,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000H5sWYAS,"<a href=""/0HhDO000000LJkk"" target=""_self"">CDH03</a>",1crDO000000GnlzYAC,33,1w1DO0000004MgMYAU,0iJDO0000004DBb2AM,08:00:00.000Z,1crDO000000H4mnYAC,Temporary,3,Weekend Fri-Sat-Sun,Mechanic2 OTIS-C333333,CDH03- Base Day,08:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004MJCYA2,6,1,08:00:00.000Z,SPE-0504,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000H5sWYAS,"<a href=""/0HhDO000000LJkk"" target=""_self"">CDH03</a>",1crDO000000GnlzYAC,35,1w1DO0000004MgMYAU,0iJDO0000004DBb2AM,08:00:00.000Z,1crDO000000H4mnYAC,Temporary,5,Weekend Fri-Sat-Sun,Mechanic2 OTIS-C333333,CDH03- Base Day,08:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004MJDYA2,7,1,08:00:00.000Z,SPE-0505,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000H5sWYAS,"<a href=""/0HhDO000000LJkk"" target=""_self"">CDH03</a>",1crDO000000GnlzYAC,37,1w1DO0000004MgMYAU,0iJDO0000004DBb2AM,08:00:00.000Z,1crDO000000H4mnYAC,Temporary,2,Weekend Fri-Sat-Sun,Mechanic2 OTIS-C333333,CDH03- Base Day,08:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004MJEYA2,7,1,08:00:00.000Z,SPE-0506,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000H5sWYAS,"<a href=""/0HhDO000000LJkk"" target=""_self"">CDH03</a>",1crDO000000GnlzYAC,40,1w1DO0000004MgMYAU,0iJDO0000004DBb2AM,08:00:00.000Z,1crDO000000H4mnYAC,Temporary,5,Weekend Fri-Sat-Sun,Mechanic2 OTIS-C333333,CDH03- Base Day,08:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004MJFYA2,4,1,16:00:00.000Z,SPE-0507,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000LJkk"" target=""_self"">CDH03</a>",1crDO000000GnlzYAC,19,1w1DO0000004MgMYAU,0iJDO0000004DBa2AM,08:00:00.000Z,1crDO000000H4mnYAC,Permanent,,Mechanic1 OTIS-N004111,Mechanic2 OTIS-C333333,CDH03- Base Day,08:00 to 16:00,Mechanic3 OTIS-C006847
1w2DO0000004MJGYA2,7,1,08:00:00.000Z,SPE-0508,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000H5sWYAS,"<a href=""/0HhDO000000LJkk"" target=""_self"">CDH03</a>",1crDO000000GnlzYAC,39,1w1DO0000004MgMYAU,0iJDO0000004DBb2AM,08:00:00.000Z,1crDO000000H4mnYAC,Temporary,4,Weekend Fri-Sat-Sun,Mechanic2 OTIS-C333333,CDH03- Base Day,08:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004MJHYA2,6,1,08:00:00.000Z,SPE-0509,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000H5sWYAS,"<a href=""/0HhDO000000LJkk"" target=""_self"">CDH03</a>",1crDO000000GnlzYAC,31,1w1DO0000004MgMYAU,0iJDO0000004DBb2AM,08:00:00.000Z,1crDO000000H4mnYAC,Temporary,1,Weekend Fri-Sat-Sun,Mechanic2 OTIS-C333333,CDH03- Base Day,08:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004MJIYA2,7,1,08:00:00.000Z,SPE-0510,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000H5sWYAS,"<a href=""/0HhDO000000LJkk"" target=""_self"">CDH03</a>",1crDO000000GnlzYAC,38,1w1DO0000004MgMYAU,0iJDO0000004DBb2AM,08:00:00.000Z,1crDO000000H4mnYAC,Temporary,3,Weekend Fri-Sat-Sun,Mechanic2 OTIS-C333333,CDH03- Base Day,08:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004MJJYA2,1,1,16:00:00.000Z,SPE-0511,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000LJkk"" target=""_self"">CDH03</a>",1crDO000000GnlzYAC,1,1w1DO0000004MgMYAU,0iJDO0000004DBa2AM,08:00:00.000Z,1crDO000000H4mnYAC,Permanent,,Mechanic1 OTIS-N004111,Mechanic2 OTIS-C333333,CDH03- Base Day,08:00 to 16:00,Mechanic3 OTIS-C006847
1w2DO0000004MJKYA2,3,1,08:00:00.000Z,SPE-0512,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000LJkk"" target=""_self"">CDH03</a>",1crDO000000GnlzYAC,16,1w1DO0000004MgMYAU,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Temporary,3,WeekNight Overtime Coverage,Mechanic2 OTIS-C333333,CDH03- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004MJLYA2,3,1,08:00:00.000Z,SPE-0513,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000LJkk"" target=""_self"">CDH03</a>",1crDO000000GnlzYAC,15,1w1DO0000004MgMYAU,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Temporary,2,WeekNight Overtime Coverage,Mechanic2 OTIS-C333333,CDH03- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004MJMYA2,1,1,08:00:00.000Z,SPE-0514,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000LJkk"" target=""_self"">CDH03</a>",1crDO000000GnlzYAC,5,1w1DO0000004MgMYAU,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Temporary,4,WeekNight Overtime Coverage,Mechanic2 OTIS-C333333,CDH03- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004MJNYA2,4,1,08:00:00.000Z,SPE-0515,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000LJkk"" target=""_self"">CDH03</a>",1crDO000000GnlzYAC,22,1w1DO0000004MgMYAU,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Temporary,3,WeekNight Overtime Coverage,Mechanic2 OTIS-C333333,CDH03- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004MJOYA2,2,1,08:00:00.000Z,SPE-0516,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000LJkk"" target=""_self"">CDH03</a>",1crDO000000GnlzYAC,8,1w1DO0000004MgMYAU,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Temporary,1,WeekNight Overtime Coverage,Mechanic2 OTIS-C333333,CDH03- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004MJPYA2,2,1,08:00:00.000Z,SPE-0517,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000LJkk"" target=""_self"">CDH03</a>",1crDO000000GnlzYAC,10,1w1DO0000004MgMYAU,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Temporary,3,WeekNight Overtime Coverage,Mechanic2 OTIS-C333333,CDH03- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004MJQYA2,3,1,08:00:00.000Z,SPE-0518,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000LJkk"" target=""_self"">CDH03</a>",1crDO000000GnlzYAC,18,1w1DO0000004MgMYAU,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Temporary,5,WeekNight Overtime Coverage,Mechanic2 OTIS-C333333,CDH03- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004MJRYA2,5,1,08:00:00.000Z,SPE-0519,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000H5sWYAS,"<a href=""/0HhDO000000LJkk"" target=""_self"">CDH03</a>",1crDO000000GnlzYAC,26,1w1DO0000004MgMYAU,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Temporary,1,Weekend Fri-Sat-Sun,Mechanic2 OTIS-C333333,CDH03- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004MJSYA2,1,1,08:00:00.000Z,SPE-0520,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000LJkk"" target=""_self"">CDH03</a>",1crDO000000GnlzYAC,3,1w1DO0000004MgMYAU,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Temporary,2,WeekNight Overtime Coverage,Mechanic2 OTIS-C333333,CDH03- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004VnaYAE,5,1,16:00:00.000Z,SPE-0601,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNNw"" target=""_self"">CDH06</a>",1crDO000000Gnm0YAC,25,1w1DO0000004kOHYAY,0iJDO0000004DBa2AM,08:00:00.000Z,1crDO000000Gnm1YAC,Permanent,,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH06- Base Day,08:00 to 16:00,Supervisor Otis-C001234
1w2DO0000004VnbYAE,2,1,08:00:00.000Z,SPE-0602,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNw"" target=""_self"">CDH06</a>",1crDO000000Gnm0YAC,9,1w1DO0000004kOHYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,,Temporary,2,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH06- Base Day,16:00 to 08:00,
1w2DO0000004VncYAE,2,1,08:00:00.000Z,SPE-0603,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNw"" target=""_self"">CDH06</a>",1crDO000000Gnm0YAC,12,1w1DO0000004kOHYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,,Temporary,5,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH06- Base Day,16:00 to 08:00,
1w2DO0000004VndYAE,4,1,08:00:00.000Z,SPE-0604,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNw"" target=""_self"">CDH06</a>",1crDO000000Gnm0YAC,21,1w1DO0000004kOHYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,,Temporary,2,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH06- Base Day,16:00 to 08:00,
1w2DO0000004VneYAE,1,1,08:00:00.000Z,SPE-0605,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNw"" target=""_self"">CDH06</a>",1crDO000000Gnm0YAC,4,1w1DO0000004kOHYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,,Temporary,3,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH06- Base Day,16:00 to 08:00,
1w2DO0000004VnfYAE,1,1,08:00:00.000Z,SPE-0606,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNw"" target=""_self"">CDH06</a>",1crDO000000Gnm0YAC,6,1w1DO0000004kOHYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,,Temporary,5,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH06- Base Day,16:00 to 08:00,
1w2DO0000004VngYAE,3,1,08:00:00.000Z,SPE-0607,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNw"" target=""_self"">CDH06</a>",1crDO000000Gnm0YAC,17,1w1DO0000004kOHYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,,Temporary,4,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH06- Base Day,16:00 to 08:00,
1w2DO0000004VnhYAE,4,1,08:00:00.000Z,SPE-0608,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNw"" target=""_self"">CDH06</a>",1crDO000000Gnm0YAC,23,1w1DO0000004kOHYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,,Temporary,4,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH06- Base Day,16:00 to 08:00,
1w2DO0000004VniYAE,7,1,08:00:00.000Z,SPE-0609,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNw"" target=""_self"">CDH06</a>",1crDO000000Gnm0YAC,36,1w1DO0000004kOHYAY,0iJDO0000004DBb2AM,08:00:00.000Z,,Temporary,1,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH06- Base Day,08:00 to 08:00,
1w2DO0000004VnjYAE,6,1,08:00:00.000Z,SPE-0610,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNw"" target=""_self"">CDH06</a>",1crDO000000Gnm0YAC,32,1w1DO0000004kOHYAY,0iJDO0000004DBb2AM,08:00:00.000Z,,Temporary,2,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH06- Base Day,08:00 to 08:00,
1w2DO0000004VnkYAE,6,1,08:00:00.000Z,SPE-0611,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNw"" target=""_self"">CDH06</a>",1crDO000000Gnm0YAC,33,1w1DO0000004kOHYAY,0iJDO0000004DBb2AM,08:00:00.000Z,,Temporary,3,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH06- Base Day,08:00 to 08:00,
1w2DO0000004VnlYAE,6,1,08:00:00.000Z,SPE-0612,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNw"" target=""_self"">CDH06</a>",1crDO000000Gnm0YAC,35,1w1DO0000004kOHYAY,0iJDO0000004DBb2AM,08:00:00.000Z,,Temporary,5,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH06- Base Day,08:00 to 08:00,
1w2DO0000004VnmYAE,7,1,08:00:00.000Z,SPE-0613,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNw"" target=""_self"">CDH06</a>",1crDO000000Gnm0YAC,37,1w1DO0000004kOHYAY,0iJDO0000004DBb2AM,08:00:00.000Z,,Temporary,2,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH06- Base Day,08:00 to 08:00,
1w2DO0000004VnnYAE,7,1,08:00:00.000Z,SPE-0614,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNw"" target=""_self"">CDH06</a>",1crDO000000Gnm0YAC,40,1w1DO0000004kOHYAY,0iJDO0000004DBb2AM,08:00:00.000Z,,Temporary,5,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH06- Base Day,08:00 to 08:00,
1w2DO0000004VnoYAE,4,1,16:00:00.000Z,SPE-0615,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNNw"" target=""_self"">CDH06</a>",1crDO000000Gnm0YAC,19,1w1DO0000004kOHYAY,0iJDO0000004DBa2AM,08:00:00.000Z,1crDO000000Gnm1YAC,Permanent,,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH06- Base Day,08:00 to 16:00,Supervisor Otis-C001234
1w2DO0000004VnpYAE,7,1,08:00:00.000Z,SPE-0616,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNw"" target=""_self"">CDH06</a>",1crDO000000Gnm0YAC,39,1w1DO0000004kOHYAY,0iJDO0000004DBb2AM,08:00:00.000Z,,Temporary,4,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH06- Base Day,08:00 to 08:00,
